Time,LMP,Load,Temp
7/1/2015 0:00,15.15,"5,351",71
7/1/2015 0:05,15.15,"5,270",71
7/1/2015 0:10,17.73,"5,239",71
7/1/2015 0:15,17.92,"5,305",71
7/1/2015 0:20,17.8,"5,264",71
7/1/2015 0:25,17.8,"5,264",71
7/1/2015 0:30,18.77,"5,189",71
7/1/2015 0:35,17.4,"5,150",71
7/1/2015 0:40,16.15,"5,089",71
7/1/2015 0:45,15.99,"5,080",71
7/1/2015 0:50,15.98,"5,054",71
7/1/2015 0:55,15.64,"5,032",71
7/1/2015 1:00,15.64,"5,032",71
7/1/2015 1:05,15.58,"4,989",71
7/1/2015 1:10,15.58,"4,989",71
7/1/2015 1:15,17.38,"4,949",71
7/1/2015 1:20,18.66,"4,920",71
7/1/2015 1:25,17.4,"4,894",71
7/1/2015 1:30,18.15,"4,882",71
7/1/2015 1:35,17.45,"4,859",71
7/1/2015 1:40,17.45,"4,859",71
7/1/2015 1:45,14.08,"4,835",71
7/1/2015 1:50,13.63,"4,804",71
7/1/2015 1:55,14.29,"4,795",71
7/1/2015 2:00,14.42,"4,784",71
7/1/2015 2:05,13.91,"4,780",71
7/1/2015 2:10,14.13,"4,762",71
7/1/2015 2:15,14.13,"4,762",71
7/1/2015 2:20,11.95,"4,694",71
7/1/2015 2:25,11.95,"4,694",71
7/1/2015 2:30,12.59,"4,711",71
7/1/2015 2:35,12.62,"4,713",71
7/1/2015 2:40,12.11,"4,725",71
7/1/2015 2:45,11.1,"4,718",71
7/1/2015 2:50,13.66,"4,703",71
7/1/2015 2:55,11.92,"4,687",71
7/1/2015 3:00,11.92,"4,687",71
7/1/2015 3:05,13.86,"4,685",71
7/1/2015 3:10,13.65,"4,668",71
7/1/2015 3:15,12.66,"4,670",71
7/1/2015 3:20,12.66,"4,670",71
7/1/2015 3:25,14.28,"4,651",71
7/1/2015 3:30,14.28,"4,651",71
7/1/2015 3:35,13.73,"4,591",68
7/1/2015 3:40,13.73,"4,591",67
7/1/2015 3:45,13.62,"4,571",67
7/1/2015 3:50,-0.24,"4,577",67
7/1/2015 3:55,-23.08,"4,566",67
7/1/2015 4:00,-23.08,"4,566",67
7/1/2015 4:05,10.14,"4,536",67
7/1/2015 4:10,7.97,"4,537",67
7/1/2015 4:15,7.97,"4,537",67
7/1/2015 4:20,9.47,"4,564",67
7/1/2015 4:25,1.76,"4,572",67
7/1/2015 4:30,1.76,"4,572",67
7/1/2015 4:35,9.44,"4,529",67
7/1/2015 4:40,9.44,"4,529",67
7/1/2015 4:45,9.44,"4,529",67
7/1/2015 4:50,9.49,"4,514",67
7/1/2015 4:55,9.49,"4,514",66
7/1/2015 5:00,13.64,"4,529",67
7/1/2015 5:05,13.64,"4,529",67
7/1/2015 5:10,15.91,"4,575",66
7/1/2015 5:15,13.64,"4,600",66
7/1/2015 5:20,14.09,"4,635",66
7/1/2015 5:25,14.09,"4,635",67
7/1/2015 5:30,14.39,"4,638",67
7/1/2015 5:35,14.39,"4,638",67
7/1/2015 5:40,14.39,"4,638",67
7/1/2015 5:45,15.03,"4,670",67
7/1/2015 5:50,14.88,"4,693",67
7/1/2015 5:55,11.65,"4,688",67
7/1/2015 6:00,13.94,"4,708",67
7/1/2015 6:05,13.26,"4,737",67
7/1/2015 6:10,14.49,"4,794",67
7/1/2015 6:15,14.72,"4,783",67
7/1/2015 6:20,15.59,"4,831",67
7/1/2015 6:25,16.75,"4,867",67
7/1/2015 6:30,17.69,"4,866",67
7/1/2015 6:35,18.83,"4,915",67
7/1/2015 6:40,19.46,"4,928",67
7/1/2015 6:45,16.47,"4,977",67
7/1/2015 6:50,16.47,"4,977",67
7/1/2015 6:55,16.3,"4,983",67
7/1/2015 7:00,14.22,"5,034",67
7/1/2015 7:05,9.51,"5,072",67
7/1/2015 7:10, NULL , NULL ,67
7/1/2015 7:15, NULL , NULL ,67
7/1/2015 7:20, NULL , NULL ,67
7/1/2015 7:25, NULL , NULL ,67
7/1/2015 7:30, NULL , NULL ,67
7/1/2015 7:35, NULL , NULL ,67
7/1/2015 7:40, NULL , NULL ,68
7/1/2015 7:45, NULL , NULL ,68
7/1/2015 7:50, NULL , NULL ,68
7/1/2015 7:55, NULL , NULL ,68
7/1/2015 8:00, NULL , NULL ,68
7/1/2015 8:05, NULL , NULL ,69
7/1/2015 8:10, NULL , NULL ,69
7/1/2015 8:15,19.54,"5,481",69
7/1/2015 8:20, NULL , NULL ,69
7/1/2015 8:25, NULL , NULL ,69
7/1/2015 8:30,19.54,"5,481",69
7/1/2015 8:35,19.54,"5,481",69
7/1/2015 8:40,19.38,"5,568",69
7/1/2015 8:45,22.6,"5,583",70
7/1/2015 8:50,19.62,"5,575",70
7/1/2015 8:55,19.62,"5,575",70
7/1/2015 9:00,19.65,"5,645",70
7/1/2015 9:05,18.8,"5,765",70
7/1/2015 9:10,18.8,"5,765",70
7/1/2015 9:15,18.77,"5,780",70
7/1/2015 9:20,20.64,"5,794",71
7/1/2015 9:25, NULL , NULL ,71
7/1/2015 9:30,21.87,"5,886",72
7/1/2015 9:35,21.87,"5,886",72
7/1/2015 9:40,18.91,"5,914",72
7/1/2015 9:45,18.88,"5,978",72
7/1/2015 9:50,20.99,"6,011",73
7/1/2015 9:55,20.23,"5,998",73
7/1/2015 10:00,21.57,"5,986",73
7/1/2015 10:05,21.23,"6,023",73
7/1/2015 10:10,21.58,"6,023",73
7/1/2015 10:15,21.91,"6,059",74
7/1/2015 10:20,22.02,"6,071",74
7/1/2015 10:25,22.54,"6,099",74
7/1/2015 10:30,22.57,"6,123",74
7/1/2015 10:35,23.21,"6,139",74
7/1/2015 10:40,23.21,"6,139",74
7/1/2015 10:45,23.21,"6,139",74
7/1/2015 10:50,22.49,"6,164",75
7/1/2015 10:55,22.63,"6,213",76
7/1/2015 11:00,22.15,"6,223",76
7/1/2015 11:05,22.57,"6,263",76
7/1/2015 11:10,22.71,"6,264",77
7/1/2015 11:15,23.75,"6,312",76
7/1/2015 11:20,23.75,"6,312",77
7/1/2015 11:25, NULL , NULL ,77
7/1/2015 11:30,23.68,"6,389",77
7/1/2015 11:35,23.68,"6,389",77
7/1/2015 11:40,23.68,"6,389",77
7/1/2015 11:45,23.74,"6,430",77
7/1/2015 11:50,23.69,"6,419",77
7/1/2015 11:55,23.3,"6,471",78
7/1/2015 12:00,23.3,"6,471",78
7/1/2015 12:05,20.77,"6,525",79
7/1/2015 12:10,20.77,"6,525",79
7/1/2015 12:15,18.81,"6,575",79
7/1/2015 12:20,18.81,"6,575",79
7/1/2015 12:25,18.81,"6,575",80
7/1/2015 12:30,20.97,"6,592",80
7/1/2015 12:35,22.3,"6,605",80
7/1/2015 12:40,22.3,"6,605",80
7/1/2015 12:45,22.26,"6,612",80
7/1/2015 12:50,22.63,"6,657",79
7/1/2015 12:55,22.1,"6,683",80
7/1/2015 13:00,22.1,"6,683",80
7/1/2015 13:05,22.8,"6,773",80
7/1/2015 13:10,22.8,"6,773",80
7/1/2015 13:15,22.8,"6,773",80
7/1/2015 13:20,25.01,"6,816",81
7/1/2015 13:25,25.32,"6,876",81
7/1/2015 13:30,25.25,"6,880",81
7/1/2015 13:35,25.25,"6,880",81
7/1/2015 13:40,25.25,"6,880",80
7/1/2015 13:45,23.81,"6,936",80
7/1/2015 13:50,23.7,"6,953",81
7/1/2015 13:55,23.7,"6,953",81
7/1/2015 14:00,23.7,"6,953",81
7/1/2015 14:05,21.55,"7,022",81
7/1/2015 14:10,21.72,"7,041",82
7/1/2015 14:15,21.72,"7,041",82
7/1/2015 14:20,23.78,"7,025",82
7/1/2015 14:25,21.9,"7,031",83
7/1/2015 14:30,21.89,"7,036",83
7/1/2015 14:35,21.89,"7,036",83
7/1/2015 14:40,20.96,"7,103",83
7/1/2015 14:45,20.96,"7,103",83
7/1/2015 14:50,20.83,"7,131",83
7/1/2015 14:55,21.13,"7,104",83
7/1/2015 15:00,20.86,"7,134",84
7/1/2015 15:05,20.86,"7,134",84
7/1/2015 15:10,20.86,"7,134",84
7/1/2015 15:15,22.6,"7,176",83
7/1/2015 15:20,21.59,"7,180",83
7/1/2015 15:25,22.32,"7,234",83
7/1/2015 15:30,20.78,"7,205",83
7/1/2015 15:35,21.91,"7,264",84
7/1/2015 15:40,21.91,"7,264",83
7/1/2015 15:45,22.82,"7,261",83
7/1/2015 15:50,22.82,"7,261",83
7/1/2015 15:55,25.68,"7,280",83
7/1/2015 16:00,25.68,"7,280",83
7/1/2015 16:05,23.48,"7,329",83
7/1/2015 16:10,24.58,"7,304",83
7/1/2015 16:15,27.28,"7,346",83
7/1/2015 16:20,25.77,"7,350",83
7/1/2015 16:25,25.78,"7,361",83
7/1/2015 16:30,25.79,"7,354",84
7/1/2015 16:35,25.79,"7,354",83
7/1/2015 16:40,25.88,"7,355",83
7/1/2015 16:45,25.88,"7,355",83
7/1/2015 16:50,25.93,"7,386",83
7/1/2015 16:55,25.93,"7,386",83
7/1/2015 17:00,26.64,"7,396",83
7/1/2015 17:05,26.64,"7,396",83
7/1/2015 17:10,26.38,"7,377",83
7/1/2015 17:15,25.88,"7,377",83
7/1/2015 17:20,25.82,"7,382",83
7/1/2015 17:25,25.82,"7,382",83
7/1/2015 17:30,26.25,"7,400",83
7/1/2015 17:35,25.87,"7,387",83
7/1/2015 17:40,25.87,"7,387",83
7/1/2015 17:45,25.35,"7,387",83
7/1/2015 17:50,25.79,"7,365",83
7/1/2015 17:55,23.92,"7,364",83
7/1/2015 18:00,23.89,"7,335",82
7/1/2015 18:05,23.41,"7,311",82
7/1/2015 18:10,23.41,"7,311",82
7/1/2015 18:15,24.66,"7,166",82
7/1/2015 18:20,24.07,"7,207",82
7/1/2015 18:25,24.07,"7,207",81
7/1/2015 18:30,24.62,"7,201",82
7/1/2015 18:35,23.59,"7,214",82
7/1/2015 18:40,23.27,"7,182",82
7/1/2015 18:45,21.71,"7,153",82
7/1/2015 18:50,21.71,"7,153",81
7/1/2015 18:55,19.07,"7,155",81
7/1/2015 19:00,21.01,"7,112",81
7/1/2015 19:05,21.01,"7,112",81
7/1/2015 19:10,19.29,"7,034",81
7/1/2015 19:15,19.34,"7,018",81
7/1/2015 19:20,17.31,"6,984",81
7/1/2015 19:25,17.48,"6,947",81
7/1/2015 19:30,17.48,"6,947",81
7/1/2015 19:35,16.97,"6,908",81
7/1/2015 19:40,16.73,"6,902",81
7/1/2015 19:45,16.66,"6,861",80
7/1/2015 19:50,15.41,"6,852",80
7/1/2015 19:55,15.56,"6,864",80
7/1/2015 20:00,15.11,"6,833",80
7/1/2015 20:05,16.73,"6,779",79
7/1/2015 20:10,16.61,"6,749",79
7/1/2015 20:15,17.99,"6,737",79
7/1/2015 20:20,20.96,"6,733",79
7/1/2015 20:25,21.83,"6,708",79
7/1/2015 20:30,18.89,"6,673",79
7/1/2015 20:35,18.84,"6,705",78
7/1/2015 20:40,19.7,"6,744",78
7/1/2015 20:45,19.28,"6,759",78
7/1/2015 20:50,19.93,"6,783",78
7/1/2015 20:55,18.99,"6,807",78
7/1/2015 21:00,21.93,"6,755",78
7/1/2015 21:05,19.6,"6,755",78
7/1/2015 21:10,21.91,"6,736",78
7/1/2015 21:15,21.91,"6,736",77
7/1/2015 21:20,22.67,"6,722",77
7/1/2015 21:25,22.84,"6,665",77
7/1/2015 21:30,23.32,"6,618",77
7/1/2015 21:35,23.32,"6,618",77
7/1/2015 21:40,21.83,"6,582",77
7/1/2015 21:45,21.83,"6,582",76
7/1/2015 21:50,22.38,"6,531",76
7/1/2015 21:55,16.73,"6,472",76
7/1/2015 22:00,16.67,"6,452",76
7/1/2015 22:05,16.55,"6,486",76
7/1/2015 22:10,15.12,"6,405",76
7/1/2015 22:15,15.12,"6,405",76
7/1/2015 22:20,16.47,"6,265",76
7/1/2015 22:25,16.47,"6,265",76
7/1/2015 22:30,16.47,"6,265",75
7/1/2015 22:35,16.55,"6,165",75
7/1/2015 22:40,16.45,"6,165",75
7/1/2015 22:45,23.03,"6,126",75
7/1/2015 22:50,23.61,"6,059",75
7/1/2015 22:55,22.58,"6,028",75
7/1/2015 23:00,22.58,"6,028",75
7/1/2015 23:05,22.28,"5,944",75
7/1/2015 23:10,18.44,"5,873",75
7/1/2015 23:15,18.44,"5,873",75
7/1/2015 23:20,18.44,"5,873",75
7/1/2015 23:25,21.47,"5,681",75
7/1/2015 23:30,17.73,"5,616",75
7/1/2015 23:35,16.47,"5,643",75
7/1/2015 23:40,14.72,"5,538",75
7/1/2015 23:45,14.72,"5,538",74
7/1/2015 23:50,15.32,"5,524",74
7/1/2015 23:55,13.83,"5,493",74
7/2/2015 0:00,14.65,"5,412",73
7/2/2015 0:05,13,"5,312",73
7/2/2015 0:10,14.32,"5,322",73
7/2/2015 0:15,23.25,"5,287",73
7/2/2015 0:20,21.9,"5,239",72
7/2/2015 0:25,21.9,"5,239",72
7/2/2015 0:30,20.53,"5,204",72
7/2/2015 0:35,20.53,"5,204",72
7/2/2015 0:40,19.66,"5,146",72
7/2/2015 0:45,19.69,"5,087",72
7/2/2015 0:50,14.33,"5,036",72
7/2/2015 0:55,14.33,"5,036",72
7/2/2015 1:00,15.96,"4,967",72
7/2/2015 1:05,13.13,"4,949",72
7/2/2015 1:10,13.13,"4,949",72
7/2/2015 1:15,13.13,"4,949",72
7/2/2015 1:20,13.12,"4,838",71
7/2/2015 1:25,12.89,"4,773",71
7/2/2015 1:30,12.89,"4,773",71
7/2/2015 1:35,11.9,"4,758",71
7/2/2015 1:40,11.66,"4,689",71
7/2/2015 1:45,10.24,"4,656",71
7/2/2015 1:50,11.02,"4,663",71
7/2/2015 1:55,10.91,"4,648",71
7/2/2015 2:00,10.62,"4,625",71
7/2/2015 2:05,10.22,"4,588",71
7/2/2015 2:10,10.15,"4,574",71
7/2/2015 2:15,10.15,"4,574",71
7/2/2015 2:20,9.69,"4,540",71
7/2/2015 2:25,10.04,"4,522",70
7/2/2015 2:30,10.04,"4,522",70
7/2/2015 2:35,10.01,"4,482",69
7/2/2015 2:40,10.19,"4,465",69
7/2/2015 2:45,9.59,"4,439",69
7/2/2015 2:50,10.36,"4,434",69
7/2/2015 2:55,9.1,"4,402",67
7/2/2015 3:00,9.1,"4,402",66
7/2/2015 3:05,10.3,"4,380",65
7/2/2015 3:10,9.15,"4,365",65
7/2/2015 3:15,9.21,"4,388",65
7/2/2015 3:20,9.21,"4,388",64
7/2/2015 3:25,9.88,"4,347",64
7/2/2015 3:30,9.88,"4,347",65
7/2/2015 3:35,9.1,"4,402",65
7/2/2015 3:40,9.1,"4,402",66
7/2/2015 3:45,9.1,"4,402",66
7/2/2015 3:50,3.38,"4,376",65
7/2/2015 3:55,3.38,"4,376",65
7/2/2015 4:00,9.07,"4,359",65
7/2/2015 4:05,8.65,"4,276",66
7/2/2015 4:10,8.65,"4,276",67
7/2/2015 4:15,0.6,"4,322",67
7/2/2015 4:20,8.93,"4,313",68
7/2/2015 4:25,8.93,"4,313",66
7/2/2015 4:30,8.65,"4,309",65
7/2/2015 4:35,9.2,"4,267",64
7/2/2015 4:40,9.2,"4,267",64
7/2/2015 4:45,8.81,"4,315",63
7/2/2015 4:50,8.81,"4,315",63
7/2/2015 4:55,8.65,"4,280",63
7/2/2015 5:00,1.21,"4,328",63
7/2/2015 5:05,1.21,"4,328",63
7/2/2015 5:10,8.91,"4,350",63
7/2/2015 5:15,10.63,"4,381",63
7/2/2015 5:20,10.77,"4,391",63
7/2/2015 5:25,11.62,"4,380",62
7/2/2015 5:30,11.82,"4,366",62
7/2/2015 5:35,11.63,"4,407",62
7/2/2015 5:40,11.63,"4,407",63
7/2/2015 5:45,10.85,"4,370",63
7/2/2015 5:50,10.85,"4,370",63
7/2/2015 5:55,12.05,"4,348",63
7/2/2015 6:00,12.63,"4,435",64
7/2/2015 6:05,13.1,"4,360",64
7/2/2015 6:10,12.56,"4,508",65
7/2/2015 6:15,9.86,"4,488",66
7/2/2015 6:20,9.54,"4,462",65
7/2/2015 6:25,-0.06,"4,570",65
7/2/2015 6:30,1.48,"4,628",64
7/2/2015 6:35,-4.3,"4,596",64
7/2/2015 6:40,-4.3,"4,596",64
7/2/2015 6:45,8.16,"4,699",64
7/2/2015 6:50,8.16,"4,699",65
7/2/2015 6:55,10.19,"4,768",65
7/2/2015 7:00,10.19,"4,768",65
7/2/2015 7:05,10.91,"4,807",65
7/2/2015 7:10,11.42,"4,877",66
7/2/2015 7:15,12.08,"4,926",66
7/2/2015 7:20,12.27,"4,972",66
7/2/2015 7:25,12.17,"4,995",67
7/2/2015 7:30,12.17,"4,995",67
7/2/2015 7:35,12.91,"5,064",68
7/2/2015 7:40,12.91,"5,064",68
7/2/2015 7:45,12.89,"5,081",68
7/2/2015 7:50,13.77,"5,039",69
7/2/2015 7:55,13.77,"5,039",69
7/2/2015 8:00,13.11,"5,152",69
7/2/2015 8:05,13.42,"5,201",69
7/2/2015 8:10,13.42,"5,201",69
7/2/2015 8:15,13.16,"5,192",69
7/2/2015 8:20,13.82,"5,210",69
7/2/2015 8:25,15.49,"5,233",70
7/2/2015 8:30,16.05,"5,243",70
7/2/2015 8:35,16.05,"5,243",70
7/2/2015 8:40,17,"5,267",70
7/2/2015 8:45,19.62,"5,304",70
7/2/2015 8:50,19.62,"5,304",70
7/2/2015 8:55,17.18,"5,330",70
7/2/2015 9:00,19.68,"5,365",70
7/2/2015 9:05,16.17,"5,375",70
7/2/2015 9:10,16.79,"5,442",71
7/2/2015 9:15,19.1,"5,471",70
7/2/2015 9:20,19.94,"5,501",70
7/2/2015 9:25,19.96,"5,544",71
7/2/2015 9:30,22.23,"5,560",71
7/2/2015 9:35,22.46,"5,585",71
7/2/2015 9:40,22.46,"5,585",71
7/2/2015 9:45,22.46,"5,585",71
7/2/2015 9:50,23.19,"5,604",71
7/2/2015 9:55,23.1,"5,607",71
7/2/2015 10:00,23.1,"5,607",72
7/2/2015 10:05,23.07,"5,637",72
7/2/2015 10:10,23.07,"5,637",71
7/2/2015 10:15,23.42,"5,687",71
7/2/2015 10:20,23.42,"5,687",72
7/2/2015 10:25,23.42,"5,687",72
7/2/2015 10:30,23.19,"5,777",73
7/2/2015 10:35, NULL , NULL ,73
7/2/2015 10:40,22.92,"5,814",72
7/2/2015 10:45,22.92,"5,814",73
7/2/2015 10:50,23.1,"5,861",73
7/2/2015 10:55,23.06,"5,873",73
7/2/2015 11:00,23.06,"5,873",73
7/2/2015 11:05,23.07,"5,953",72
7/2/2015 11:10,23.04,"5,959",72
7/2/2015 11:15,22.54,"5,980",72
7/2/2015 11:20,22.41,"5,977",73
7/2/2015 11:25,22.26,"5,994",73
7/2/2015 11:30,22.25,"5,993",73
7/2/2015 11:35,22.33,"5,997",73
7/2/2015 11:40,21.99,"6,010",73
7/2/2015 11:45,21.99,"6,010",73
7/2/2015 11:50,19.65,"6,039",73
7/2/2015 11:55,14,"6,077",73
7/2/2015 12:00,14,"6,077",73
7/2/2015 12:05,14.78,"6,107",74
7/2/2015 12:10,14.7,"6,123",74
7/2/2015 12:15,13.97,"6,125",74
7/2/2015 12:20,15.62,"6,140",74
7/2/2015 12:25,15.62,"6,140",73
7/2/2015 12:30,14.98,"6,145",73
7/2/2015 12:35,14.98,"6,145",73
7/2/2015 12:40,15.65,"6,167",74
7/2/2015 12:45,16.66,"6,176",74
7/2/2015 12:50,20.72,"6,159",74
7/2/2015 12:55,15.69,"6,192",74
7/2/2015 13:00,15.69,"6,192",75
7/2/2015 13:05,20.01,"6,203",75
7/2/2015 13:10,20.01,"6,203",75
7/2/2015 13:15,17.74,"6,220",75
7/2/2015 13:20,16.77,"6,231",75
7/2/2015 13:25,16.77,"6,231",76
7/2/2015 13:30,15.89,"6,245",76
7/2/2015 13:35,15.89,"6,245",75
7/2/2015 13:40,21.57,"6,266",75
7/2/2015 13:45,18.54,"6,304",76
7/2/2015 13:50,17.57,"6,316",76
7/2/2015 13:55,17.39,"6,378",76
7/2/2015 14:00,21.42,"6,387",76
7/2/2015 14:05,20.1,"6,394",75
7/2/2015 14:10,20.19,"6,412",75
7/2/2015 14:15,17,"6,408",75
7/2/2015 14:20,16.89,"6,423",75
7/2/2015 14:25,17.88,"6,416",75
7/2/2015 14:30,16.76,"6,401",76
7/2/2015 14:35,16.58,"6,344",76
7/2/2015 14:40,16.58,"6,344",76
7/2/2015 14:45,16.5,"6,385",76
7/2/2015 14:50,16.42,"6,379",75
7/2/2015 14:55,16.42,"6,379",75
7/2/2015 15:00,16.51,"6,402",76
7/2/2015 15:05,16.51,"6,402",75
7/2/2015 15:10,17.51,"6,386",75
7/2/2015 15:15,16.8,"6,375",75
7/2/2015 15:20,16.8,"6,375",75
7/2/2015 15:25,16.8,"6,375",75
7/2/2015 15:30,16.59,"6,371",75
7/2/2015 15:35,17.32,"6,385",75
7/2/2015 15:40,16.66,"6,373",76
7/2/2015 15:45,17.52,"6,391",75
7/2/2015 15:50,17.33,"6,361",75
7/2/2015 15:55,16.78,"6,374",75
7/2/2015 16:00,18.32,"6,363",75
7/2/2015 16:05,16.73,"6,392",75
7/2/2015 16:10,16.73,"6,392",75
7/2/2015 16:15,14.52,"6,379",75
7/2/2015 16:20,14.52,"6,379",75
7/2/2015 16:25,13.44,"6,359",75
7/2/2015 16:30,13.44,"6,359",75
7/2/2015 16:35,15.54,"6,365",75
7/2/2015 16:40,15.54,"6,365",75
7/2/2015 16:45,16.71,"6,344",75
7/2/2015 16:50,16.73,"6,360",75
7/2/2015 16:55,16.31,"6,360",75
7/2/2015 17:00,18.36,"6,365",76
7/2/2015 17:05,19.72,"6,354",76
7/2/2015 17:10,20.3,"6,373",75
7/2/2015 17:15,20.04,"6,330",75
7/2/2015 17:20,20.04,"6,330",75
7/2/2015 17:25,16.53,"6,348",75
7/2/2015 17:30,17.45,"6,335",75
7/2/2015 17:35,17.49,"6,326",76
7/2/2015 17:40,14.6,"6,332",76
7/2/2015 17:45,15.37,"6,329",76
7/2/2015 17:50,13.76,"6,315",76
7/2/2015 17:55,13.73,"6,317",75
7/2/2015 18:00,14.59,"6,244",75
7/2/2015 18:05,16.43,"6,275",75
7/2/2015 18:10,16.43,"6,275",75
7/2/2015 18:15,16.4,"6,165",75
7/2/2015 18:20,13.5,"6,183",75
7/2/2015 18:25,15.47,"6,175",75
7/2/2015 18:30,13.51,"6,170",74
7/2/2015 18:35,13.13,"6,179",74
7/2/2015 18:40,10.5,"6,064",74
7/2/2015 18:45,10.28,"6,095",73
7/2/2015 18:50,12.21,"6,106",73
7/2/2015 18:55,10.29,"6,122",72
7/2/2015 19:00,10.22,"6,066",71
7/2/2015 19:05,10.13,"6,066",70
7/2/2015 19:10,9.23,"6,046",70
7/2/2015 19:15,12.38,"6,069",70
7/2/2015 19:20,12.98,"6,009",71
7/2/2015 19:25,12.33,"6,013",71
7/2/2015 19:30,12.33,"6,013",71
7/2/2015 19:35,13.48,"6,039",70
7/2/2015 19:40,13.48,"6,039",70
7/2/2015 19:45,14.1,"6,006",69
7/2/2015 19:50,14.48,"6,037",69
7/2/2015 19:55,13.51,"6,010",69
7/2/2015 20:00,13.47,"6,034",69
7/2/2015 20:05,15.73,"6,004",69
7/2/2015 20:10,13.51,"5,968",69
7/2/2015 20:15,19.06,"5,959",69
7/2/2015 20:20,16.96,"5,957",69
7/2/2015 20:25,17.95,"5,923",69
7/2/2015 20:30,18.44,"5,941",69
7/2/2015 20:35,19.11,"5,942",69
7/2/2015 20:40,19.11,"5,942",69
7/2/2015 20:45,21.62,"5,968",69
7/2/2015 20:50,23.35,"5,943",69
7/2/2015 20:55,22.96,"6,003",69
7/2/2015 21:00,23.35,"5,963",69
7/2/2015 21:05,23.35,"5,963",69
7/2/2015 21:10,23.68,"5,927",69
7/2/2015 21:15,22.81,"5,923",69
7/2/2015 21:20,23.3,"5,905",69
7/2/2015 21:25,22.54,"5,850",69
7/2/2015 21:30,22.28,"5,848",69
7/2/2015 21:35,17.41,"5,841",68
7/2/2015 21:40,17.28,"5,812",68
7/2/2015 21:45,22.12,"5,793",68
7/2/2015 21:50,21.97,"5,725",68
7/2/2015 21:55,21.97,"5,725",68
7/2/2015 22:00,16.26,"5,672",68
7/2/2015 22:05,16.26,"5,672",68
7/2/2015 22:10,13.04,"5,580",68
7/2/2015 22:15,13,"5,555",68
7/2/2015 22:20,14.58,"5,529",68
7/2/2015 22:25,13.05,"5,539",68
7/2/2015 22:30,9.89,"5,526",68
7/2/2015 22:35,9.89,"5,526",68
7/2/2015 22:40,10.72,"5,431",68
7/2/2015 22:45,12.11,"5,416",68
7/2/2015 22:50,11.9,"5,331",68
7/2/2015 22:55,9.86,"5,294",68
7/2/2015 23:00,10.08,"5,346",68
7/2/2015 23:05,10.08,"5,320",68
7/2/2015 23:10,10.08,"5,320",68
7/2/2015 23:15,12.06,"5,215",68
7/2/2015 23:20,10.18,"5,215",68
7/2/2015 23:25,12,"5,158",68
7/2/2015 23:30,10,"5,132",68
7/2/2015 23:35,10,"5,132",67
7/2/2015 23:40,11.79,"5,091",67
7/2/2015 23:45,9.92,"5,061",67
7/2/2015 23:50,9.05,"4,997",67
7/2/2015 23:55,8.12,"4,950",67
7/3/2015 0:00,7.62,"4,893",67
7/3/2015 0:05,6.86,"4,815",67
7/3/2015 0:10,6.86,"4,815",67
7/3/2015 0:15,7.61,"4,793",67
7/3/2015 0:20,8.98,"4,762",67
7/3/2015 0:25,10.16,"4,754",67
7/3/2015 0:30,9.54,"4,710",67
7/3/2015 0:35,9.03,"4,673",67
7/3/2015 0:40,7.83,"4,646",67
7/3/2015 0:45,9.05,"4,559",67
7/3/2015 0:50,9.04,"4,556",67
7/3/2015 0:55,9.04,"4,556",67
7/3/2015 1:00,9.04,"4,556",67
7/3/2015 1:05,12.18,"4,525",67
7/3/2015 1:10,11.28,"4,471",67
7/3/2015 1:15,11.94,"4,464",67
7/3/2015 1:20,17.53,"4,464",67
7/3/2015 1:25,19.6,"4,436",67
7/3/2015 1:30,19.6,"4,436",66
7/3/2015 1:35,13.03,"4,406",66
7/3/2015 1:40, NULL , NULL ,65
7/3/2015 1:45,10.29,"4,398",65
7/3/2015 1:50,7.55,"4,371",65
7/3/2015 1:55, NULL , NULL ,65
7/3/2015 2:00,7.49,"4,325",66
7/3/2015 2:05,7.49,"4,325",66
7/3/2015 2:10,7.52,"4,277",66
7/3/2015 2:15,7.48,"4,253",66
7/3/2015 2:20,7.5,"4,239",66
7/3/2015 2:25,6.85,"4,239",66
7/3/2015 2:30,6.85,"4,239",66
7/3/2015 2:35,6.64,"4,209",66
7/3/2015 2:40,7.45,"4,177",66
7/3/2015 2:45,7.49,"4,176",66
7/3/2015 2:50,7.49,"4,171",66
7/3/2015 2:55,7.53,"4,206",66
7/3/2015 3:00,7.53,"4,206",66
7/3/2015 3:05,7.51,"4,106",66
7/3/2015 3:10,7.43,"4,120",66
7/3/2015 3:15,7.51,"4,092",66
7/3/2015 3:20,7.4,"4,088",66
7/3/2015 3:25,7.64,"4,086",66
7/3/2015 3:30,7.48,"4,095",66
7/3/2015 3:35,7.54,"4,112",66
7/3/2015 3:40,7.54,"4,054",66
7/3/2015 3:45,7.92,"4,123",66
7/3/2015 3:50,7.56,"4,119",66
7/3/2015 3:55,7.58,"4,030",66
7/3/2015 4:00,7.62,"4,086",66
7/3/2015 4:05,7.62,"4,086",66
7/3/2015 4:10, NULL , NULL ,65
7/3/2015 4:15,8.13,"4,028",65
7/3/2015 4:20,7.7,"4,008",65
7/3/2015 4:25,7.7,"4,008",65
7/3/2015 4:30,7.69,"3,999",65
7/3/2015 4:35,9.23,"4,053",65
7/3/2015 4:40,9.83,"4,068",65
7/3/2015 4:45,8.22,"4,064",65
7/3/2015 4:50,8.38,"3,985",65
7/3/2015 4:55,8.38,"3,985",65
